YEAR_WEEK,PERIOD,DATE,RED_BULL_sales_litres,RED_BULL_DWD,RED_BULL_price,RED_BULL_pct_vol_promo,RED_BULL_vol_deal,COMPETITOR_sales_litres,COMPETITOR_DWD,COMPETITOR_price,COMPETITOR_pct_vol_promo,COMPETITOR_vol_deal,ConsAct_Total,CANS_SAMPLED_PRODUCTHIERARCHY,CANS_SEEDED_PRODUCTHIERARCHY,paid_grp_tv,paid_imp_disp,paid_imp_sem,paid_imp_social,paid_imp_webtv,paid_spend_cinema,paid_spend_ooh,paid_imp_social_camp1,paid_imp_social_camp2,paid_imp_social_camp3,paid_imp_social_camp4,paid_imp_social_camp5,paid_imp_webtv_camp1,paid_imp_webtv_camp2,paid_imp_webtv_camp3,Earned_sports_athletes_contacts,Earned_motorsports_athletes_contacts,managed_engvdv_culture,managed_engvdv_motorsports,managed_engvdv_sports,owned_sessions
2021-W01,1,1970-01-01 00:00:00.000043470,263772.6919148379,70.8569655013243,1.0381532351808571,29.273687659552266,11119.964666666667,482632.3828754138,61.8953447233085,0.49901663323211143,37.61957191216806,67795.34933333333,0.0,51.47186864444827,0.0,0.0,0.0,4706.8791998121305,416706.29181300005,384543.143058,0.0,1402.4958374129146,336199.290294,0.0,80507.00151900001,0.0,0.0,384543.143058,0.0,0.0,1900117.0939011753,1615476.1853071048,1.3719143203579154,1.0245231365767047,1.421238739672979,0.006606115318424342
2021-W02,2,1970-01-01 00:00:00.000043477,270893.7282404301,72.5369573848651,1.0458590764354214,27.264805586793,11637.553999999998,498765.2453810309,61.4223983693642,0.4991970555679236,31.839706068069802,61610.41333333333,0.0,47.33931421950085,0.0,0.0,0.0,5271.15890955149,573223.800939,3687508.209859857,2096.6328610161754,0.0,483020.41652100004,0.0,90203.384418,0.0,0.0,3687508.209859857,0.0,0.0,858775.584926783,1322696.2093505,0.6967683129673508,0.6868365441968937,0.9369029781791833,0.008059443751891823
2021-W03,3,1970-01-01 00:00:00.000043484,283590.5023092276,74.2702090094903,1.0099636192132715,33.32067838548253,16579.477333333332,513273.96485697577,55.1120082206971,0.4852166547557393,32.38991387905313,68221.81533333333,16.015898815642014,44.77414481360766,41.22414445815284,0.0,0.0,6203.143567354686,288920.017797,31261.494417,4153.28356336576,0.0,263379.251883,0.0,25540.765914000003,0.0,0.0,31261.494417,0.0,0.0,190535.06147298298,1768309.797410637,1.0502446182591543,0.7134266960195734,1.133331957668931,0.007093550259750468
2021-W04,4,1970-01-01 00:00:00.000043491,289841.1875493198,75.3858558373441,0.9759930751456143,41.15908716746333,23416.27666666667,490185.12829338264,53.015130884422,0.5024538908007535,30.9029494318688,58263.65666666667,194.90312389123525,107.98413195331813,121.54555662638812,0.0,0.0,3890.9813469161527,563744.652612,0.0,3304.097895773612,0.0,535267.29405,0.0,28477.358562,0.0,0.0,0.0,0.0,0.0,3298562.8541005407,21276.53979674657,0.3215770320642366,0.6842947237991845,1.689893118887845,0.005791973635674295
2021-W05,5,1970-01-01 00:00:00.000043498,295642.2060531953,74.2412017901084,1.0243282687723785,33.08606226854547,18206.053333333333,536770.5152111095,60.9057348735583,0.49714965396212074,31.889786925152332,74810.22333333334,167.29919329039924,48.65664008463764,68.8205455896817,0.0,0.0,5636.224028625404,426961.464846,119749.90349400001,0.0,0.0,369617.42672700004,0.0,57344.038119000004,0.0,0.0,119749.90349400001,0.0,0.0,1136004.9718237806,391594.10558969865,0.7792405413363457,1.2198895237484035,1.049144910302875,0.007154691334739582
2021-W06,6,1970-01-01 00:00:00.000043505,270440.2022629032,72.3560291166675,1.0675987368292856,30.182551103523803,12798.328,515006.19607923157,63.6779278102167,0.4900821006812193,42.0901342428908,90685.72933333334,325.65639395825696,40.24495161444382,60.77613859915784,0.0,0.0,2933.675923720526,579608.665257,259592.69625600002,0.0,0.0,495174.42909600004,0.0,84434.23616100001,0.0,0.0,259592.69625600002,0.0,0.0,1388668.2687620325,748473.1567930516,0.7316260264860213,0.4734735787981388,1.283285823757371,0.006560047804859118
2021-W07,7,1970-01-01 00:00:00.000043512,290888.9599142601,74.4449430463156,0.9549173672470787,32.733739883428264,12927.256666666666,499229.42521449993,63.449477027083205,0.49606593323048215,39.091140676514,80308.75866666668,513.265552437522,56.49750676060072,4.136709520028589,0.0,1058039.1703776172,2810.695168765314,597742.517451,508215.046626,5541.48887152014,0.0,452107.02087600005,0.0,145635.496575,0.0,0.0,508215.046626,0.0,0.0,459933.36925784906,1116132.5807594992,0.42330729849327603,0.4788910778593738,1.2786709343596956,0.006226566429087352
2021-W08,8,1970-01-01 00:00:00.000043519,305105.51617432287,75.2134394906676,0.9094648957885072,44.7117657621828,19690.053333333333,478883.16946829524,61.202844362221995,0.5038654447570143,39.774896199735466,71788.40066666667,381.6782074709183,46.0950333658429,156.28381769433696,0.0,2115343.3561465014,1898.3246168421583,524267.50371900003,1747584.736677,3263.124693222256,0.0,429445.92168300005,0.0,94821.582036,0.0,0.0,1747584.736677,0.0,0.0,2202835.438131854,2501066.234058601,1.4154016863975987,0.3311290845233341,1.3464616381518115,0.009323082423620161
2021-W09,9,1970-01-01 00:00:00.000043526,302824.41612261056,74.0689731494824,1.0168610526438715,37.19255222440473,19225.796,518046.934167166,63.856875812662096,0.5060844428032578,34.99039620644974,69373.40066666667,233.22170357520835,129.00966889356823,592.3455193084673,0.0,5970525.131116149,2593.051643364223,621153.46851,3903807.3329160004,0.0,0.0,552902.5536420001,0.0,68250.914868,0.0,0.0,1756760.28006,0.0,2147047.052856,610529.6806003493,7841103.121050829,1.3919025201060817,0.47312255634901085,1.7706570191897706,0.008184435755609223
2021-W10,10,1970-01-01 00:00:00.000043533,284871.47628360405,73.1679820663897,1.0473020476208144,31.7130698808968,14292.248,530663.8964542435,61.838414268373896,0.4895331572648171,40.354119310789535,86926.208,118.59804348034356,62.38762226897457,53.882009067545944,0.0,8997266.48308072,3191.8364771036563,570285.899649,3939143.2842,0.0,7245.370189554491,527666.7013140001,0.0,42619.198335,0.0,0.0,2031406.939563,0.0,1907736.3446370002,803176.7709451526,3916935.669534557,1.4356615107381696,0.9731793092377894,1.8219775143775871,0.007572516908141795
2021-W11,11,1970-01-01 00:00:00.000043540,296293.1605690553,75.4825107090943,1.0138732059489644,41.368122848361665,22213.662,519004.5895750827,62.173230867602,0.4957441224257229,35.8491432254812,72583.62933333333,184.96699758385262,49.95567446124247,80.20539333994878,0.0,7601771.37488,3854.1963308913696,486139.564728,4743882.867285,0.0,33112.793649762774,426124.588287,0.0,60014.976441000006,0.0,0.0,2380406.7115800004,0.0,2363476.1557050003,94327.60318577396,9160604.026891474,1.0973016989322444,0.3835341977639454,1.524516748220742,0.007056967234272195
2021-W12,12,1970-01-01 00:00:00.000043547,290699.07120594656,75.4785864545633,1.029341720908407,37.2543607871376,18473.682666666668,511049.7920946647,60.06764463817299,0.5098595452651071,38.30152622460113,73066.20266666666,602.924553522588,35.59482890047749,0.0,0.0,5775180.191132641,3058.80063544692,414482.90905500005,2942098.104894,0.0,14386.266712827559,265440.36303300003,0.0,149042.546022,0.0,0.0,1908405.7150200002,0.0,1033692.3898740001,345712.52054416965,18941697.374963425,0.682986828375991,0.9895892000505173,1.7524517937345032,0.006555813658391729
2021-W13,13,1970-01-01 00:00:00.000043554,318040.0603697591,75.2577467625143,1.0292353031798642,32.165524959109334,19438.422000000002,530501.0131941314,58.6781410704725,0.5205708145926643,33.2496391704354,66817.51933333333,125.29740399475035,41.9093042603818,91.41064621437026,0.0,2094272.9386275674,2976.954531520457,285287.881926,1614258.981075,3860.9904629877487,0.0,229054.880865,0.0,56233.001061,0.0,0.0,1614258.981075,0.0,0.0,125723.72766702925,13072139.105242202,2.144561188567925,0.41225132701337575,1.1678098106031078,0.0065265133648373845
2021-W14,14,1970-01-01 00:00:00.000043561,309257.5318403741,74.512951303197,1.0731913870062215,29.099371246688197,16825.130666666668,547617.0130666139,60.4011437167389,0.514362733346475,35.03539161000507,75529.068,283.4973608952549,66.79754349919342,0.0,0.0,703444.0628991594,3290.373687846063,308179.302111,96711.915405,7784.329353374933,0.0,153306.101658,0.0,52807.630626000006,0.0,102065.569827,96711.915405,0.0,0.0,60185.269313787416,12975790.968649883,2.414882168903019,0.7262489080357402,0.6011265977493819,0.006179652086228657
2021-W15,15,1970-01-01 00:00:00.000043568,307799.9187784168,75.2047969095466,1.035312026485257,41.5244854066688,24684.714666666667,515601.4381283279,61.473326699062596,0.5172860815767529,35.36148888719914,67794.43800000001,584.5070039682389,111.5412657519481,0.0,0.0,892503.6143279045,2996.6029164442302,423794.55120600003,253118.844282,1914.187161058401,0.0,348740.660901,0.0,7441.592733,0.0,67612.29757200001,253118.844282,0.0,0.0,312553.7296381,25278492.647230353,0.8888360762647497,0.36461447203591113,0.7449650056649145,0.007116245284815666
2021-W16,16,1970-01-01 00:00:00.000043575,298758.80070719257,73.6697085032863,1.0316660740935715,33.068120026279935,15507.276666666667,532024.0107363577,63.9807942035647,0.502126028958415,39.31042722940406,86070.198,435.09140261489006,98.3707078987482,278.0984531706831,0.0,915841.8085321281,2930.5032121642453,463759.16924400005,576084.4923510001,0.0,0.0,417310.230096,0.0,120.395064,0.0,46328.544084,576084.4923510001,0.0,0.0,0.0,9049701.092529865,0.8014523064530965,0.3832775876054658,1.288247216922343,0.004766293995413359
2021-W17,17,1970-01-01 00:00:00.000043582,316883.98192398425,73.0755844682798,1.038022319304093,21.192331930732,10477.512,553157.6285291562,65.4114465576726,0.510369046167755,41.07199930745067,97899.95,215.6851584219246,85.84465621597182,84.14910913942029,0.0,187979.7921800468,3238.850277163415,573759.689838,22838.420184000002,0.0,0.0,531014.861871,0.0,3779.3580960000004,0.0,38965.469871,22838.420184000002,0.0,0.0,0.0,24768056.590641458,0.6685742203072853,1.176492138612037,1.1554216531732096,0.006023835496228651
2021-W18,18,1970-01-01 00:00:00.000043589,341054.49564549065,74.074072993704,1.0070567414966785,35.05716889890886,22392.491333333335,557269.1566918091,63.640763234614795,0.5179819565861065,37.0012259825338,88459.72066666668,520.4738968419407,122.45734678365257,128.09813230176405,0.0,0.0,2646.59369798845,448503.020808,20883.309036000002,5419.191239168489,0.0,413179.501623,0.0,2102.333373,0.0,33221.185812,20883.309036000002,0.0,0.0,115082.34231231565,16297179.44866255,1.5423629535741865,0.25147243679102105,1.2761139195432276,0.005119083079076427
2021-W19,19,1970-01-01 00:00:00.000043596,319385.1295849574,74.4388119540312,1.0289040246168215,40.416860459740995,24978.854000000003,529932.7768689158,59.843271804210005,0.5271732867859485,34.94712414464887,73490.51333333334,524.2208201473203,109.17758248480587,54.15468455412531,0.0,0.0,2606.4167713492952,532672.2569640001,487666.09562100004,5171.214270233863,0.0,451231.539378,0.0,44866.136649,0.0,36574.580937,487666.09562100004,0.0,0.0,20623.862602948422,19965794.94425797,0.988260282810293,1.0106899592217131,1.2025791126776433,0.004870115266793793
2021-W20,20,1970-01-01 00:00:00.000043603,309220.50223101315,72.9562881176369,1.080429740752,31.865488666113198,16760.968666666668,554676.5634133103,58.5900336075386,0.509312783474355,33.191247652474466,77581.80666666667,622.7382824822183,154.17264042968858,169.1230716083647,0.0,0.0,6021.399735467932,442500.934275,492281.67595500004,0.0,0.0,344211.450939,0.0,67947.309924,0.0,30342.173412000004,492281.67595500004,0.0,0.0,1320134.1504647855,3106309.646239404,0.6956767595754652,0.31178505396785755,0.8331290724702686,0.005567394507043844
2021-W21,21,1970-01-01 00:00:00.000043610,303557.3883139727,73.9066770726385,1.0988949943811572,29.34538064887053,14074.944000000001,535057.6258684667,60.4312781311786,0.5312361487329021,37.9009320588026,78628.29666666668,1854.3734470862246,188.68585238612775,154.97161102678848,0.0,0.0,5471.920285087999,425577.575931,894927.91812,0.0,0.0,338535.870585,0.0,65407.235802,0.0,21634.469544,894927.91812,0.0,0.0,2236366.800941285,26424749.1839829,1.250674388882064,1.0908829043066897,1.1878747314893632,0.0068284926908917494
2021-W22,22,1970-01-01 00:00:00.000043617,326200.97639338847,73.9891008189239,1.0592626127006286,25.74400003137727,15454.669333333333,566166.8587969451,62.4585391297679,0.5205873381637078,30.469926540981266,70877.68333333333,1529.0414913075479,99.22410191566799,48.67834704712238,0.0,0.0,6982.500926910645,471601.86075000005,1506899.300037,0.0,0.0,319584.77146200003,0.0,131964.767922,0.0,20052.321366,764791.323072,0.0,742107.976965,1748988.7094138162,2634143.9749423806,1.070969589738969,0.3315489670179914,1.2297373831930143,0.006244011112533011
2021-W23,23,1970-01-01 00:00:00.000043624,325027.6480547462,71.5475876805132,1.0212543764861144,33.34374488033166,18223.815333333336,566121.618559122,66.0622809178766,0.5081263125071879,42.51131201297,105427.634,1443.5119241304346,145.87342565107693,36.6924044973515,0.0,1048961.1702607183,6472.697120093295,1080037.946304,4617592.371075001,6649.009143420199,31362.37369806429,820106.31177,0.0,250381.165218,0.0,9550.469316,577216.467681,808656.3485910001,3231719.5548030003,2456930.7406959035,7324132.824680571,0.701837950743001,0.5295191202319299,0.8775787402766552,0.006206919989478668
2021-W24,24,1970-01-01 00:00:00.000043631,327017.342047788,73.34580458888,1.0163077252388573,31.31285285542653,16455.498666666666,560434.0068197147,64.380359548088,0.5219245811164136,36.91939896856513,91136.29,1120.4504467128586,77.37827518300611,4.17476055529844,0.0,1444215.8950634901,6298.433009082532,392004.36542100005,4854872.7212310005,3312.7110626725926,27715.07409567034,277580.63486700004,0.0,114423.73055400001,0.0,0.0,0.0,1356212.445342,3498660.2758890004,253354.2771100546,205145.90803787534,0.9457322971867851,0.19122909534123977,1.207201312575884,0.006995487427565671
2021-W25,25,1970-01-01 00:00:00.000043638,325255.3012634844,73.28505493385,1.0127946214160715,35.3461096595764,18936.898666666668,552024.2530903873,64.5115682186057,0.5170921017792035,37.122251976606535,86514.088,58.53110174490746,226.15583639590594,0.0,0.0,1474338.4342600408,6546.741580838884,508482.00959400006,3539252.3877660003,0.0,0.0,371637.31565400003,0.0,136844.69394,0.0,0.0,0.0,1165659.120759,2373593.2670070003,730698.3300388152,9774383.534560848,0.9478055487309675,1.115370725140715,0.6823629221897491,0.011272314091348557
2021-W26,26,1970-01-01 00:00:00.000043645,340327.0383028654,72.8817327919048,0.9781761144157143,40.68938078581693,26128.75,535156.2939926989,63.1904848835151,0.5311923885580272,37.9401661242098,81972.66066666666,202.94311077971534,74.24656307509511,57.78279675784343,0.0,1432340.3943075552,15273.04104618463,777266.6072580001,2258026.4376660003,2149.7054293093106,796.131086206197,245416.17747000002,0.0,531850.4297880001,0.0,0.0,0.0,94618.08820500001,2163408.349461,0.0,18102501.588736925,2.5108826184346165,0.5478896200510492,0.6102238769005116,0.02311759288266454
2021-W27,27,1970-01-01 00:00:00.000043652,346712.10391331883,73.6716166241155,0.9788376753921428,45.498810053664734,35601.34266666667,538907.4345376949,63.26206241186151,0.5358077112835693,37.6586421242652,80468.88,184.08191992669444,83.86410891942383,0.0,0.0,2208663.919486991,22827.748539349686,751761.828999,1774050.991327022,2530.808935013295,0.0,77949.915051,0.0,673811.9139480001,0.0,0.0,0.0,54880.519554000006,1719170.471773022,0.0,5700484.334596016,0.7852436512011096,1.2183754324734637,0.4459046129095169,0.010850382400585702
2021-W28,28,1970-01-01 00:00:00.000043659,324732.34517060354,72.9695951997009,0.9994908560649858,46.08025384498094,31303.005333333334,530465.843386735,65.8672892415158,0.5249416746900293,29.926922170230537,62897.33733333333,268.1238289173144,76.79837451369163,8.353455192741649,0.0,0.0,18485.014693631714,858944.189046,1808922.7501800002,2545.037968145046,0.0,284831.820189,0.0,574112.368857,0.0,0.0,0.0,0.0,1808922.7501800002,2032229.5960344176,6655838.496860113,0.49335855379492305,1.2313747338797842,0.9721749682571341,0.005983887544317109
2021-W29,29,1970-01-01 00:00:00.000043666,300293.4564721649,71.8875495265317,1.0480257498431285,30.387959538555865,15952.183333333334,536772.0307542114,66.3824562645663,0.5064550972275221,40.10989248313627,92337.41933333332,339.70270973445,133.88407406164725,0.0,0.0,0.0,15553.142726418828,715352.7912750001,699071.321832,3060.659486228224,0.0,604993.702773,0.0,110359.08850200001,0.0,0.0,0.0,0.0,699071.321832,399136.500021209,8495296.510487664,1.2118814064668177,0.9978503404911783,0.8429040245776421,0.006637278636424336
2021-W30,30,1970-01-01 00:00:00.000043673,297729.1806323324,71.5540866554164,1.0573448865102,25.295924756046464,13178.736666666666,538389.8958933015,67.6270483594219,0.5073502322096471,40.986474446374,93928.82333333332,557.2668151297073,121.12300757236062,0.0,0.0,0.0,12183.067532505213,598695.208827,854427.4111830001,2032.8567663093422,0.0,541476.146019,0.0,57219.062808,0.0,0.0,0.0,0.0,854427.4111830001,442915.13221655355,13005760.898740824,0.7526899733222581,0.7806114263995951,0.959291695906942,0.005606667292006814
2021-W31,31,1970-01-01 00:00:00.000043680,316950.0812430879,71.7428696260505,1.0653876747113429,32.69786027822334,19216.789333333334,568904.9384563294,66.1281293050711,0.509850274864595,40.68718263811527,100810.94133333334,324.79167740917467,84.91248811999874,0.0,0.0,0.0,9383.985494970868,542694.491721,125780.12583,2608.2028889798903,0.0,522536.17035300005,0.0,20158.321368,0.0,0.0,0.0,0.0,125780.12583,931040.1284166813,12925937.73590832,1.2543411282525592,1.05989039953135,1.3974213240333322,0.007359962755478744
2021-W32,32,1970-01-01 00:00:00.000043687,322161.13359621767,73.9404722117765,1.0307048514851644,36.430655470380934,22743.548,552106.3665635454,63.419811055876494,0.5220943255197629,35.12071919292587,79860.50666666667,388.05799768410617,101.54208685023535,0.0,0.0,5292330.8063894315,11848.225009436444,532000.269297,3462628.781382,2174.8128357143364,11350.047133921116,499957.51560600003,0.0,32042.753691,0.0,0.0,0.0,3462628.781382,0.0,0.0,1093103.4112657104,0.9224326967588549,1.0905430347678582,1.4741916631141874,0.008130069314967918
2021-W33,33,1970-01-01 00:00:00.000043694,315676.0063736235,75.5468083487868,1.0264928563813787,43.30904051923727,27153.707333333336,539989.905461204,60.390447072234394,0.5267085465897828,29.986742568753268,62779.59733333333,158.84714339286563,126.92223727913779,0.0,0.0,1223454.906400397,9034.10021065518,489776.280846,800508.089178,2155.124973880747,11303.882670412875,489776.280846,0.0,0.0,0.0,0.0,0.0,800508.089178,0.0,1693656.680516709,10199612.76975815,0.5509410438241764,0.5374277953656748,0.7432034124883039,0.011526870976968136
2021-W34,34,1970-01-01 00:00:00.000043701,309788.0420545635,76.1969803122596,1.03942211985025,33.629402907983,18986.598,550293.8515011775,60.0499201044865,0.5191586342663921,29.973601069143,64809.905999999995,35.14523511105787,210.6563990840367,0.0,0.0,80624.84135541657,6384.388872358318,540777.985512,302718.33904500003,0.0,0.0,529415.7013470001,0.0,11362.284165000001,0.0,0.0,250548.671394,52169.667651,0.0,800116.0532715466,8867407.845629381,0.47260486496598264,0.6506681090900152,1.2762069700717231,0.00537685791601122
2021-W35,35,1970-01-01 00:00:00.000043708,322864.35541880433,76.3084286296903,1.0347157544905714,36.74998053816253,23038.824666666667,564826.6008254214,60.4571673720592,0.5251226493679793,35.855244875023935,87104.222,1.063861533632442,257.9109847410994,332.48483544615124,0.0,0.0,9107.595957745694,492927.27289310703,286765.99306500005,451.38869165282057,0.0,492865.33028700005,0.0,61.942606107,0.0,0.0,286765.99306500005,0.0,0.0,3901109.9593808344,7124922.147633879,1.0290980612322114,1.2214473391054874,1.1512974114335486,0.004099331243869829
2021-W36,36,1970-01-01 00:00:00.000043715,297036.6627202777,73.8991095052039,1.0715787619703143,27.30275461306813,13317.589999999998,576040.0923546902,64.6577143067428,0.5023661046842,36.43738067311913,97001.966,2.0694817978720224,128.3554701847289,120.95041450511283,0.0,0.0,11620.57325517927,524435.009895,288092.301732,4955.4470547109595,0.0,448684.922046,0.0,75750.087849,0.0,0.0,288092.301732,0.0,0.0,2047044.4602815092,7692885.994984248,0.7865628262857455,1.0556901765554838,1.4284188961517421,0.0051717558611307736
2021-W37,37,1970-01-01 00:00:00.000043722,299520.9992638246,74.235109886012,1.0408917638906285,38.519386282755995,20298.430666666667,555744.1047820481,65.3366453575053,0.5074011652765714,42.688949843537806,102927.342,0.0,188.57105463345508,12.595782265777412,0.0,0.0,10078.864109751345,376250.278704,290148.178314,4414.062495456418,0.0,363236.488335,0.0,13013.790369,0.0,0.0,290148.178314,0.0,0.0,0.0,9895976.77835219,1.1683572028404083,0.6943241831725795,0.7166444421172061,0.004278012224793758
2021-W38,38,1970-01-01 00:00:00.000043729,308934.753629306,75.4516844447076,1.00280788545505,41.09180613786153,25437.666,534006.0027752498,63.1608262180123,0.5278924614284471,33.5259642485192,71915.308,0.0,234.6539257540745,167.7386448515071,0.0,0.0,10302.460005655774,372512.797152,198851.423505,959.6504728468324,0.0,365274.69825,0.0,7238.098902000001,0.0,0.0,198851.423505,0.0,0.0,0.0,8869914.609323064,0.7198746544374042,0.22892841646707118,1.7006001702597175,0.004124736122674178
2021-W39,39,1970-01-01 00:00:00.000043736,303643.913161453,75.1902497565974,1.0679592592647713,27.536779658334734,14556.76,566755.7604471259,63.619492825038904,0.5182593040710615,33.13528527938447,78157.34733333332,0.0,124.51284445221425,135.26430803904356,0.0,16592.82382934246,8462.59039962915,316298.7714,31058.000586000002,0.0,0.0,302895.660036,0.0,13403.111364,0.0,0.0,0.0,31058.000586000002,0.0,114057.40439375148,33261937.972433355,1.1962177314950182,0.7999366592430035,0.8528827185005172,0.004266432767152963
2021-W40,40,1970-01-01 00:00:00.000043743,296210.62607543304,74.4303717358918,1.065967768907493,29.2077879665156,14841.755333333334,553918.3107643219,63.4812010382625,0.5204201225327628,33.49088213494253,75622.596,2.057570295424822,63.71924680830284,0.0,0.0,462997.6413114856,10383.779612970771,304379.660064,661843.728537,3292.71947633628,0.0,298395.24019800004,0.0,5984.419866,0.0,0.0,486002.15731800004,175841.571219,0.0,656606.3968574477,7486346.530883825,1.5358398907610424,1.0089059789620487,1.606425447736406,0.006801035327528619
2021-W41,41,1970-01-01 00:00:00.000043750,282842.07254225813,73.9090635760127,1.0767259145954786,27.831484786039933,12746.335333333334,540344.6566775691,62.5965822088683,0.5269937916442092,32.36300181048794,71271.108,47.36968363813203,85.78677191074777,13.690735074420942,0.0,784589.1739442255,12616.838363947954,601032.443439,790228.0519470001,6395.845499300491,0.0,583609.183851,0.0,17423.259588,0.0,0.0,595347.04827,194881.003677,0.0,17997.846874710358,2211807.184409861,1.0489410963049488,0.663368972776986,1.211294802215471,0.013654614259761765
2021-W42,42,1970-01-01 00:00:00.000043757,280854.5210602813,74.688572285179,1.0590596924184785,33.77735134104747,16229.882666666666,514899.8203534354,62.410711144604406,0.5334295001482557,29.810195351179,59202.75399999999,153.97160310060954,79.01602250202981,4.21778681939016,0.0,815986.9503570644,10570.618388605611,437828.428014,7980146.027112001,730.8106693842292,0.0,437828.428014,0.0,0.0,0.0,0.0,7747193.3560500005,232952.671062,0.0,979514.7774502194,3953588.270773099,1.353744055967502,1.1465876741621481,1.9267458881194621,0.005904263199989507
2021-W43,43,1970-01-01 00:00:00.000043764,307675.0623628766,76.6512202539461,0.9359826385306714,40.635348177903,18109.028000000002,498673.1264064668,61.0934899479163,0.5362023645432864,31.8560880198486,58492.12266666666,89.47500570815028,74.88106346333464,161.36468277456294,0.0,614716.3129785195,12176.10304559502,433704.24275100004,1113933.082746,0.0,0.0,433704.24275100004,0.0,0.0,0.0,0.0,878921.9178180001,235011.164928,0.0,0.0,19447050.432183936,1.0097785541421263,0.926885119170124,1.2968777920803656,0.005911132679218209
2021-W44,44,1970-01-01 00:00:00.000043771,337294.1490746615,77.401784493632,0.919922252494693,35.2627617973166,18133.271333333334,542166.1212211623,64.6919327116767,0.5235732235397486,28.542610508073334,65211.54466666666,759.8826863692104,63.93019183977181,122.56946945305491,0.0,717072.0904764237,10933.737991679489,414599.37819300004,1243974.146928,0.0,0.0,414599.37819300004,0.0,0.0,0.0,0.0,1022268.599535,221705.54739300002,0.0,0.0,12060432.942607515,1.2319480321821992,0.6278823220394609,1.411769241322208,0.004709556432750312
